ISIN,Symbol,Name,Series,Instrument_ID,Symbol_NSE,Name_NSE,Symbol_BSE,Name_BSE,Series_BSE,BSE_Code
INE0KN801013,PROPEQUITY,P. E. ANALYTICS LIMITED,SM,8735.0,PROPEQUITY,P. E. ANALYTICS LIMITED,,,,
INE0KNT01012,MVGJL,MANOJ VAIBHAV GEM N JEW L,BE,19017.0,MVGJL,MANOJ VAIBHAV GEM N JEW L,MVGJL,MANOJ VAIBHAV GEMS 'N' JEWELLE,B,543995.0
INE0KNW01016,KNAGRI,KN AGRI RESOURCES LIMITED,SM,8602.0,KNAGRI,KN AGRI RESOURCES LIMITED,,,,
INE0KPY01017,SEML,Sunrise Efficient Marketing Li,,,,,SEML,Sunrise Efficient Marketing Li,MT,543515.0
INE0KQ001017,BCCL,Bhatia Colour Chem Limited,,,,,BCCL,Bhatia Colour Chem Limited,MT,543497.0
INE0KQN01018,BAJEL,BAJEL PROJECTS LIMITED,BE,20536.0,BAJEL,BAJEL PROJECTS LIMITED,BAJEL,Bajel Projects Limited,B,544042.0
INE0KQQ01011,MAFIA,MAFIA TRENDS LIMITED,,,,,MAFIA,MAFIA TRENDS LIMITED,M,543613.0
INE0KR801019,JAYANT,JAYANT INFRATECH LIMITED,,,,,JAYANT,JAYANT INFRATECH LIMITED,M,543544.0
INE0KT901015,AMEYA,AMEYA PRECISION ENG LTD,SM,10898.0,AMEYA,AMEYA PRECISION ENG LTD,,,,
INE0KTW01013,VEEKAYEM,VEEKAYEM FASH & APP LTD,SM,10710.0,VEEKAYEM,VEEKAYEM FASH & APP LTD,,,,
INE0KZ301010,KONTOR,KONTOR SPACE LIMITED,SM,19287.0,KONTOR,KONTOR SPACE LIMITED,,,,
INE0KZA01016,SKP,SKP BEARING INDUSTRI. LTD,SM,10325.0,SKP,SKP BEARING INDUSTRI. LTD,,,,
INE0KZF01015,QVCEL,QVC EXPORTS LIMITED,SM,24957.0,QVCEL,QVC EXPORTS LIMITED,,,,
INE0L0L01012,MODIS,MODI'S NAVNIRMAN LIMITED,,,,,MODIS,MODI'S NAVNIRMAN LIMITED,M,543539.0
INE0L1C01019,KESAR,KESAR INDIA LIMITED,,,,,KESAR,KESAR INDIA LIMITED,M,543542.0
INE0L2Y01011,ARHAM,ARHAM TECHNOLOGIES LTD,SM,13092.0,ARHAM,ARHAM TECHNOLOGIES LTD,,,,
INE0L3501015,HEALTHYLIFE,HEALTHY LIFE AGRITEC LIMITED,,,,,HEALTHYLIFE,HEALTHY LIFE AGRITEC LIMITED,M,543546.0
INE0L4K01016,VITAL,VITAL CHEMTECH LIMITED,SM,11920.0,VITAL,VITAL CHEMTECH LIMITED,,,,
INE0L4V01013,VILINBIO,VILIN BIO MED LIMITED,SM,16954.0,VILINBIO,VILIN BIO MED LIMITED,,,,
INE0L9R01028,GOPAL,GOPAL SNACKS LIMITED,BE,23069.0,GOPAL,GOPAL SNACKS LIMITED,GOPAL,Gopal Snacks Limited,B,544140.0
INE0LA901015,JFLLIFE,JFL LIFE SCIENCES LIMITED,SM,10885.0,JFLLIFE,JFL LIFE SCIENCES LIMITED,,,,
INE0LAA01017,ASHALOG,ASHAPURA LOGISTICS LTD,SM,24711.0,ASHALOG,ASHAPURA LOGISTICS LTD,,,,
INE0LB101011,NACDAC,NACDAC Infrastructure Limited,,,,,NACDAC,NACDAC Infrastructure Limited,MT,544313.0
INE0LCG01010,MONIKA,MONIKA ALCOBEV LIMITED,,,,,MONIKA,MONIKA ALCOBEV LIMITED,M,544451.0
INE0LCL01028,AVALON,AVALON TECHNOLOGIES LTD,BE,15064.0,AVALON,AVALON TECHNOLOGIES LTD,AVALON,Avalon Technologies Limited,A,543896.0
INE0LCW01025,ISHAN,ISHAN INTERNATIONAL LTD,SM,10995.0,ISHAN,ISHAN INTERNATIONAL LTD,,,,
INE0LEX01011,SAHANA,SAHANA SYSTEM LIMITED,SM,16711.0,SAHANA,SAHANA SYSTEM LIMITED,,,,
INE0LEX20011,SAHANA-RE,SAHANA SYSTEM LIMITED,SM,25757.0,SAHANA-RE,SAHANA SYSTEM LIMITED,,,,
INE0LEZ01016,ATHERENERG,ATHER ENERGY LIMITED,BE,757647.0,ATHERENERG,ATHER ENERGY LIMITED,ATHERENERG,Ather Energy Limited,B,544397.0
INE0LF301013,AGNI,AGNI GREEN POWER LTD,SM,10491.0,AGNI,AGNI GREEN POWER LTD,,,,
INE0LGX01024,INA,INSOLATION ENERGY LIMITED,,,,,INA,INSOLATION ENERGY LIMITED,M,543620.0
INE0LLY01014,EIEL,ENVIRO INFRA ENGINEERS L,BE,27215.0,EIEL,ENVIRO INFRA ENGINEERS L,EIEL,ENVIRO INFRA ENGINEERS LIMITED,B,544290.0
INE0LMW01024,CELLO,CELLO WORLD LIMITED,BE,19797.0,CELLO,CELLO WORLD LIMITED,CELLO,Cello World Limited,A,544012.0
INE0LOJ01019,IKIO,IKIO TECHNOLOGIES LIMITED,BE,16828.0,IKIO,IKIO TECHNOLOGIES LIMITED,IKIO,IKIO Technologies Limited,B,543923.0
INE0LQG01010,APRAMEYA,APRAMEYA ENGINEERING LTD,SM,24638.0,APRAMEYA,APRAMEYA ENGINEERING LTD,,,,
INE0LQQ01019,FIDEL,FIDEL SOFTECH LIMITED,SM,9858.0,FIDEL,FIDEL SOFTECH LIMITED,,,,
INE0LQS01015,TIPSFILMS,TIPS FILMS LIMITED,BE,11378.0,TIPSFILMS,TIPS FILMS LIMITED,TIPSFILMS,Tips Films Limited,B,543614.0
INE0LR101013,ANLON,ANLON TECHNOLOGY SOL LTD,SM,13657.0,ANLON,ANLON TECHNOLOGY SOL LTD,,,,
INE0LRU01027,AARTIPHARM,AARTI PHARMALABS LIMITED,BE,13871.0,AARTIPHARM,AARTI PHARMALABS LIMITED,AARTIPHARM,Aarti Pharmalabs Limited,A,543748.0
INE0LRY01011,QUADFUTURE,QUADRANT FUTURE TEK LTD,BE,29089.0,QUADFUTURE,QUADRANT FUTURE TEK LTD,QUADFUTURE,Quadrant Future Tek Limited,B,544336.0
INE0LS001014,USHAFIN,USHA FINANCIAL SERVICES L,SM,25952.0,USHAFIN,USHA FINANCIAL SERVICES L,,,,
INE0LVM01018,GRCL,GAYATRI RUBB AND CHEM LTD,SM,14052.0,GRCL,GAYATRI RUBB AND CHEM LTD,,,,
INE0LWY01029,TRIDHYA,TRIDHYA TECH LIMITED,SM,17210.0,TRIDHYA,TRIDHYA TECH LIMITED,,,,
INE0LXA01019,HOLMARC,HOLMARC OPTO MECHATRO L,SM,18649.0,HOLMARC,HOLMARC OPTO MECHATRO L,,,,
INE0LXG01040,OLAELEC,OLA ELECTRIC MOBILITY LTD,BE,24779.0,OLAELEC,OLA ELECTRIC MOBILITY LTD,OLAELEC,Ola Electric Mobility Limited,T,544225.0
INE0LXT01019,REDTAPE,REDTAPE LIMITED,BE,17871.0,REDTAPE,REDTAPE LIMITED,REDTAPE,REDTAPE Limited,B,543957.0
INE0LY301010,SSL,Share Samadhan Limited,,,,,SSL,Share Samadhan Limited,M,544251.0
INE0LZO01015,DUCOL,DUCOL ORGS AND COLOURS LT,SM,13766.0,DUCOL,DUCOL ORGS AND COLOURS LT,,,,
INE0M1F01011,PREMIUM,PREMIUM PLAST LIMITED,SM,25898.0,PREMIUM,PREMIUM PLAST LIMITED,,,,
INE0M2307206,962APSB32A,APSBCL-9.62%-29-11-32-PVT,,,,,962APSB32A,APSBCL-9.62%-29-11-32-PVT,F,974452.0
INE0M2X01012,ALLETEC,ALL E TECHNOLOGIES LTD,SM,13203.0,ALLETEC,ALL E TECHNOLOGIES LTD,,,,
INE0M3901015,OLATECH,Olatech Solutions Limited,,,,,OLATECH,Olatech Solutions Limited,M,543578.0
INE0M3I01029,AMBEY,AMBEY LABORATORIES LTD,SM,24415.0,AMBEY,AMBEY LABORATORIES LTD,,,,
INE0M3X01010,NISMGMT,NIS MANAGEMENT LIMITED,,,,,NISMGMT,NIS MANAGEMENT LIMITED,M,544495.0
INE0M4D01010,SGLTL,STANDARD GLASS LIN TECH L,BE,29077.0,SGLTL,STANDARD GLASS LIN TECH L,SGLTL,STANDARD GLASS LINING TECHNOLO,B,544333.0
INE0M7001010,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,SM,10986.0,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,,,,
INE0M8R01011,KOURA,KOURA FINE DIAMOND JEWELRY LIM,,,,,KOURA,KOURA FINE DIAMOND JEWELRY LIM,M,544139.0
INE0MB501011,JGCHEM,J.G.CHEMICALS LIMITED,BE,23058.0,JGCHEM,J.G.CHEMICALS LIMITED,JGCHEM,J.G.Chemicals Limited,B,544138.0
INE0MC401013,DPL,DIPNA PHARMACHEM LIMITED,,,,,DPL,DIPNA PHARMACHEM LIMITED,M,543594.0
INE0MEG01014,VIVIANA,VIVIANA POWER TECH LTD,SM,10967.0,VIVIANA,VIVIANA POWER TECH LTD,,,,
INE0MFT01014,REXSEAL,Rex Sealing and Packing Indust,,,,,REXSEAL,Rex Sealing and Packing Indust,M,543744.0
INE0MGA01012,KARNIKA,KARNIKA INDUSTRIES LTD,SM,19465.0,KARNIKA,KARNIKA INDUSTRIES LTD,,,,
INE0MGM01017,ANNAPURNA,ANNAPURNA SWADISHT LTD,SM,11198.0,ANNAPURNA,ANNAPURNA SWADISHT LTD,,,,
INE0MHO01029,REGAAL,REGAAL RESOURCES LIMITED,BE,758682.0,REGAAL,REGAAL RESOURCES LIMITED,REGAAL,REGAAL RESOURCES LIMITED,B,544485.0
INE0MIO01019,ORGANICREC,ORGANIC RECYCLING SYSTEMS LIMI,,,,,ORGANICREC,ORGANIC RECYCLING SYSTEMS LIMI,M,543997.0
INE0MIS01010,PYRAMID,PYRAMID TECHNOPLAST LTD,BE,18251.0,PYRAMID,PYRAMID TECHNOPLAST LTD,PYRAMID,Pyramid Technoplast Limited,B,543969.0
INE0MIZ23019,ANZEN,Anzen India Energy Yield Plus,,,,,ANZEN,Anzen India Energy Yield Plus,IF,543655.0
INE0MJQ01020,PRITIKA,PRITIKA ENG COMPO LTD,SM,12971.0,PRITIKA,PRITIKA ENG COMPO LTD,,,,
INE0MKA01014,TLL,Trident Lifeline Limited,,,,,TLL,Trident Lifeline Limited,M,543616.0
INE0MLA01012,AGARWALFT,AGARWAL FLOAT GLASS I LTD,SM,14263.0,AGARWALFT,AGARWAL FLOAT GLASS I LTD,,,,
INE0MLS01022,EPACKPEB,EPACK PREFAB TECHN LTD,BE,759253.0,EPACKPEB,EPACK PREFAB TECHN LTD,,,,
INE0MLZ01019,PHANTOMFX,PHANTOM DIGITAL EFF LTD,SM,11612.0,PHANTOMFX,PHANTOM DIGITAL EFF LTD,,,,
INE0MM001019,SHERA,SHERA ENERGY LIMITED,SM,14172.0,SHERA,SHERA ENERGY LIMITED,,,,
INE0MNP01016,VVIPIL,VVIP Infratech Limited,,,,,VVIPIL,VVIP Infratech Limited,M,544219.0
INE0MNV01014,SRSOLTD,SILICON RENTAL SOLUTIONS LIMIT,,,,,SRSOLTD,SILICON RENTAL SOLUTIONS LIMIT,M,543615.0
INE0MO401019,VIAZ,VIAZ TYRES LIMITED,SM,14316.0,VIAZ,VIAZ TYRES LIMITED,,,,
INE0MOT01016,KANDARP,KANDARP DG SMART BPO LTD,SM,11208.0,KANDARP,KANDARP DG SMART BPO LTD,,,,
INE0MQD01015,DRONACHRYA,Droneacharya Aerial Innovation,,,,,DRONACHRYA,Droneacharya Aerial Innovation,M,543713.0
INE0MRA01019,RITEZONE,RITE ZONE CHEMCON IND LTD,SM,11910.0,RITEZONE,RITE ZONE CHEMCON IND LTD,,,,
INE0MRE01011,INFINIUM,INFINIUM PHARMACHEM LTD,SM,15036.0,INFINIUM,INFINIUM PHARMACHEM LTD,,,,
INE0MSS01019,JAYKAILASH,Jay Kailash Namkeen Limited,,,,,JAYKAILASH,Jay Kailash Namkeen Limited,M,544160.0
INE0MTP01013,AMIABLE,AMIABLE LOGISTICS (I) LTD,SM,11939.0,AMIABLE,AMIABLE LOGISTICS (I) LTD,,,,
INE0MVO01012,RAPPID,RAPPID VALVES (INDIA) LTD,SM,25610.0,RAPPID,RAPPID VALVES (INDIA) LTD,,,,
INE0MYZ01012,INFLUX,INFLUX HEALTHTECH LIMITED,SM,757602.0,INFLUX,INFLUX HEALTHTECH LIMITED,,,,
INE0N0J01014,CNCRD,Concord Control Systems Limite,,,,,CNCRD,Concord Control Systems Limite,M,543619.0
INE0N0Y01013,USK,UDAYSHIVAKUMAR INFRA LTD,BE,14872.0,USK,UDAYSHIVAKUMAR INFRA LTD,USK,Udayshivakumar infra limited,B,543861.0
INE0N1401016,NEELAM,NEELAM LINENS & GAR (I) L,SM,27123.0,NEELAM,NEELAM LINENS & GAR (I) L,,,,
INE0N1L01018,PACE,PACE E-COMMERCE VENTURES LIMIT,,,,,PACE,PACE E-COMMERCE VENTURES LIMIT,M,543637.0
INE0N2D01013,TBI,TBI CORN LIMITED,SM,24019.0,TBI,TBI CORN LIMITED,,,,
INE0N2P01017,RISHABH,RISHABH INSTRUMENTS LTD,BE,18419.0,RISHABH,RISHABH INSTRUMENTS LTD,RISHABH,Rishabh Instruments Limited,T,543977.0
INE0N4701016,NHL,Naturewings Holidays Limited,,,,,NHL,Naturewings Holidays Limited,M,544245.0
INE0N4G01012,PARAGON,PARAGON FINE S.C. LTD.,SM,19779.0,PARAGON,PARAGON FINE S.C. LTD.,,,,
INE0N5801013,DENTALKART,VASA DENTICITY LIMITED,SM,16454.0,DENTALKART,VASA DENTICITY LIMITED,,,,
INE0N5H01017,JIWANRAM,JIWANRAM SHEODUTTRA IND L,SM,18558.0,JIWANRAM,JIWANRAM SHEODUTTRA IND L,,,,
INE0N6D01014,MOXSH,MOXSH OVERSEAS EDUCON LTD,SM,13502.0,MOXSH,MOXSH OVERSEAS EDUCON LTD,,,,
INE0N6U01018,KALYANI,Kalyani Cast-Tech Limited,,,,,KALYANI,Kalyani Cast-Tech Limited,M,544023.0
INE0N6V01016,AMBOAGRI,AMBO AGRITEC LIMITED,,,,,AMBOAGRI,AMBO AGRITEC LIMITED,M,543678.0
INE0N7F01017,HOMESFY,HOMESFY REALTY LIMITED,SM,13526.0,HOMESFY,HOMESFY REALTY LIMITED,,,,
INE0N7S01028,MOS,MOS UTILITY LIMITED,SM,15051.0,MOS,MOS UTILITY LIMITED,,,,
INE0N7W01012,BLAL,BEML LAND ASSETS LIMITED,BE,15070.0,BLAL,BEML LAND ASSETS LIMITED,BLAL,BEML Land Assets Limited,B,543898.0
INE0NA301016,RBMINFRA,RBM INFRACON LIMITED,SM,13570.0,RBMINFRA,RBM INFRACON LIMITED,,,,
INE0NA501011,DIVINEHIRA,DIVINE HIRA JEWELLERS LTD,SM,30259.0,DIVINEHIRA,DIVINE HIRA JEWELLERS LTD,,,,
INE0NAZ01010,SMARTWORKS,SMARTWORKS COWORKING SP L,BE,757967.0,SMARTWORKS,SMARTWORKS COWORKING SP L,SMARTWORKS,SMARTWORKS COWORKING SPACES LI,B,544447.0
INE0NB801022,SATKARTAR,SAT KARTAR SHOPPING LTD,SM,29151.0,SATKARTAR,SAT KARTAR SHOPPING LTD,,,,
INE0NC801013,VEDANTASSET,VEDANT ASSET LIMITED,,,,,VEDANTASSET,VEDANT ASSET LIMITED,M,543623.0
INE0NCC01015,ARIHANTACA,ARIHANT ACADEMY LIMITED,SM,13340.0,ARIHANTACA,ARIHANT ACADEMY LIMITED,,,,
INE0NDH25011,NXST,Nexus Select Trust,,,,,NXST,Nexus Select Trust,IF,543913.0
INE0NDX01019,INSPIRE,INSPIRE FILMS LIMITED,SM,19154.0,INSPIRE,INSPIRE FILMS LIMITED,,,,
INE0NES07089,115KFL26,KFL-11.05%-20-2-26-PVT,,,,,115KFL26,KFL-11.05%-20-2-26-PVT,F,975395.0
INE0NES07162,113KFL27,KFL-11.30%-6-3-27-PVT,,,,,113KFL27,KFL-11.30%-6-3-27-PVT,F,976483.0
INE0NES07261,111KFL27,KFL-11.10%-19-8-27-PVT,,,,,111KFL27,KFL-11.10%-19-8-27-PVT,F,977044.0
INE0NEV01011,AHASOLAR,AHASOLAR TECHNOLOGIES LIMITED,,,,,AHASOLAR,AHASOLAR TECHNOLOGIES LIMITED,M,543941.0
INE0NHL23019,INDUSINVIT,Indus Infra Trust,,,,,INDUSINVIT,Indus Infra Trust,IF,544137.0
INE0NJ001013,CFF,CFF FLUID CONTROL LIMITED,,,,,CFF,CFF FLUID CONTROL LIMITED,M,543920.0
INE0NLB01018,VERTEXPLUS,VERTEXPLUS TECHNOLOGIES L,SM,14491.0,VERTEXPLUS,VERTEXPLUS TECHNOLOGIES L,,,,
INE0NLT01010,BLSE,BLS E-SERVICES LIMITED,BE,22568.0,BLSE,BLS E-SERVICES LIMITED,BLSE,BLS E-Services Limited,B,544107.0
INE0NN701020,ATL,ALLCARGO TERMINALS LTD,BE,17780.0,ATL,ALLCARGO TERMINALS LTD,ATL,Allcargo Terminals Limited,B,543954.0
INE0NNS01018,NSLNISP,NMDC STEEL LIMITED,BE,14184.0,NSLNISP,NMDC STEEL LIMITED,NSLNISP,NMDC Steel Limited,A,543768.0
INE0NNZ01013,INFOLLION,INFOLLION RESEARCH SER L,SM,16588.0,INFOLLION,INFOLLION RESEARCH SER L,,,,
INE0NON01025,SHKSIL,SHRI HARE-KRI SPO IRON L,SM,758568.0,SHKSIL,SHRI HARE-KRI SPO IRON L,,,,
INE0NPA01011,PATRON,Patron Exim Limited,,,,,PATRON,Patron Exim Limited,MT,543798.0
INE0NPI01014,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,SM,14411.0,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,,,,
INE0NQ801033,RKSWAMY,R K SWAMY LIMITED,BE,23045.0,RKSWAMY,R K SWAMY LIMITED,RKSWAMY,R K Swamy Limited,B,544136.0
INE0NR501012,VIKRAMAR,VIKRAM AROMA LIMITED,,,,,VIKRAMAR,VIKRAM AROMA LIMITED,X,544371.0
INE0NR623014,CUBEINVIT,Cube Highways Trust,,,,,CUBEINVIT,Cube Highways Trust,IF,543899.0
INE0NR701018,KRISHCA,KRISHCA STRAPPING SLTN L,SM,16133.0,KRISHCA,KRISHCA STRAPPING SLTN L,,,,
INE0NT601018,GARGI,PNGS GARGI FASHION JEWELLERY L,,,,,GARGI,PNGS GARGI FASHION JEWELLERY L,M,543709.0
INE0NT901020,NETWEB,NETWEB TECH INDIA LTD,BE,17439.0,NETWEB,NETWEB TECH INDIA LTD,NETWEB,NETWEB TECHNOLOGIES INDIA LIMI,A,543945.0
INE0NTC01019,RETINA,Retina Paints Limited,,,,,RETINA,Retina Paints Limited,MT,543902.0
INE0NUL01018,AUROIMPEX,AURO IMPEX & CHEMICALS L,SM,15869.0,AUROIMPEX,AURO IMPEX & CHEMICALS L,,,,
INE0NVI01020,TRANSTEEL,TRANSTEEL SEATING TECH L,SM,19801.0,TRANSTEEL,TRANSTEEL SEATING TECH L,,,,
INE0NXA01015,COMRADE,Comrade Appliances Limited,,,,,COMRADE,Comrade Appliances Limited,M,543921.0
INE0NYN01016,RESGEN,RESGEN LIMITED,,,,,RESGEN,RESGEN LIMITED,M,543805.0
INE0NZW01014,PATTECH,PATTECH FITWELL TUB COM L,SM,15137.0,PATTECH,PATTECH FITWELL TUB COM L,,,,
INE0O0001013,CELLPOINT,CELL POINT (INDIA) LTD,SM,16950.0,CELLPOINT,CELL POINT (INDIA) LTD,,,,
INE0O0201019,URBAN,URBAN ENVIRO WASTE MGMT L,SM,16888.0,URBAN,URBAN ENVIRO WASTE MGMT L,,,,
INE0O1M01015,QFIL,QUALITY FOILS (INDIA) LTD,SM,14613.0,QFIL,QUALITY FOILS (INDIA) LTD,,,,
INE0O1S01012,MAGSON,MAGSON RETAIL AND DIST L,SM,17088.0,MAGSON,MAGSON RETAIL AND DIST L,,,,
INE0O1T01010,MAIDEN,Maiden Forgings Limited,,,,,MAIDEN,Maiden Forgings Limited,M,543874.0
INE0O2D01012,SOTAC,SOTAC PHARMACEUTICALS LTD,SM,14993.0,SOTAC,SOTAC PHARMACEUTICALS LTD,,,,
INE0O3901029,TREL,TRANSINDIA REAL ESTATE L,BE,17802.0,TREL,TRANSINDIA REAL ESTATE L,TREL,Transindia Real Estate Limited,B,543955.0
INE0O3O01017,SEL,SUNGARNER ENERGIES LTD,SM,18264.0,SEL,SUNGARNER ENERGIES LTD,,,,
INE0O4601016,SEALMATIC,Sealmatic India Limited,,,,,SEALMATIC,Sealmatic India Limited,M,543782.0
INE0O4M01019,MCON,MCON RASAYAN INDIA LTD,SM,14574.0,MCON,MCON RASAYAN INDIA LTD,,,,
INE0O4R01018,KDL,KORE DIGITAL LIMITED,SM,16758.0,KDL,KORE DIGITAL LIMITED,,,,
INE0O4V01010,EARTH,Earthstahl & Alloys Limited,,,,,EARTH,Earthstahl & Alloys Limited,M,543765.0
INE0O5T01011,REMUS,REMUS PHARMACEUTICALS L,SM,16154.0,REMUS,REMUS PHARMACEUTICALS L,,,,
INE0O6601022,KROSS,KROSS LIMITED,BE,25254.0,KROSS,KROSS LIMITED,KROSS,Kross Limited,B,544253.0
INE0O6A01019,ITCONS,ITCONS E-Solutions Limited,,,,,ITCONS,ITCONS E-Solutions Limited,M,543806.0
INE0O6N01012,AGUL,A G UNIVERSAL LIMITED,SM,15147.0,AGUL,A G UNIVERSAL LIMITED,,,,
INE0O7401018,IBLFL,IBL FINANCE LIMITED,SM,21348.0,IBLFL,IBL FINANCE LIMITED,,,,
INE0O7A01017,PRAMARA,PRAMARA PROMOTIONS LTD,SM,18514.0,PRAMARA,PRAMARA PROMOTIONS LTD,,,,
INE0O7P01015,GREENCHEF,GREENCHEF APPLIANCES LTD,SM,17092.0,GREENCHEF,GREENCHEF APPLIANCES LTD,,,,
INE0O7R01011,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,SM,14506.0,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,,,,
INE0O8901016,EXHICON,Exhicon Events Media Solutions,,,,,EXHICON,Exhicon Events Media Solutions,MT,543895.0
INE0O9T01021,BAJAJINDEF,INDEF MANUFACTURING LTD,BE,29680.0,BAJAJINDEF,INDEF MANUFACTURING LTD,BAJAJINDEF,Indef Manufacturing Limited,B,544364.0
INE0OAF01028,JNKINDIA,JNK INDIA LIMITED,BE,23623.0,JNKINDIA,JNK INDIA LIMITED,JNKINDIA,JNK India Limited,B,544167.0
INE0OB201016,AATMAJ,AATMAJ HEALTHCARE LIMITED,SM,16961.0,AATMAJ,AATMAJ HEALTHCARE LIMITED,,,,
INE0OCC01013,BASILIC,BASILIC FLY STUDIO LTD,SM,18442.0,BASILIC,BASILIC FLY STUDIO LTD,,,,
INE0OFK01019,CRAYONS,CRAYONS ADVERTISING LTD,SM,16419.0,CRAYONS,CRAYONS ADVERTISING LTD,,,,
INE0OGG01015,DHTL,DOCMODE HEALTH TECH LTD,SM,22533.0,DHTL,DOCMODE HEALTH TECH LTD,,,,
INE0OH401016,KKSHL,KK Shah Hospitals Limited,,,,,KKSHL,KK Shah Hospitals Limited,M,544013.0
INE0OIP01012,MONOPHARMA,MONO PHARMACARE LIMITED,SM,18392.0,MONOPHARMA,MONO PHARMACARE LIMITED,,,,
INE0OJ401014,BIZOTIC,Bizotic Commercial Limited,,,,,BIZOTIC,Bizotic Commercial Limited,MT,543926.0
INE0OJM01017,MASTER,MASTER COMPONENTS LIMITED,SM,19011.0,MASTER,MASTER COMPONENTS LIMITED,,,,
INE0OJW01016,ROSSTECH,ROSSELL TECHSYS LIMITED,BE,27365.0,ROSSTECH,ROSSELL TECHSYS LIMITED,ROSSTECH,Rossell Techsys Limited,B,544294.0
INE0OK701014,NIRMAN,NIRMAN AGRI GENTICS LTD,SM,14722.0,NIRMAN,NIRMAN AGRI GENTICS LTD,,,,
INE0OK720014,NIRMAN-RE,NIRMAN AGRI GENTICS LTD,SM,24692.0,NIRMAN-RE,NIRMAN AGRI GENTICS LTD,,,,
INE0OKG01017,PCL,PROSPECT CONSUMER PRODUCTS LIM,,,,,PCL,PROSPECT CONSUMER PRODUCTS LIM,MT,543814.0
INE0OL001018,SPECTSTM,SPECTRUM TALENT MGMT LTD,SM,16876.0,SPECTSTM,SPECTRUM TALENT MGMT LTD,,,,
INE0OLH01013,ROBU,Macfos Limited,,,,,ROBU,Macfos Limited,M,543787.0
INE0OLS01010,VINYAS,VINYAS INNOVATIVE TECH L,SM,19206.0,VINYAS,VINYAS INNOVATIVE TECH L,,,,
INE0OLZ01015,HARSHDEEP,HARSHDEEP HORTICO LIMITED,,,,,HARSHDEEP,HARSHDEEP HORTICO LIMITED,M,544105.0
INE0OMF01015,SHRITECH,SHRI TECHTEX LIMITED,SM,17684.0,SHRITECH,SHRI TECHTEX LIMITED,,,,
INE0OMI01019,BRIGHT,Bright Outdoor Media Limited,,,,,BRIGHT,Bright Outdoor Media Limited,M,543831.0
INE0OMO01025,CELLECOR,CELLECOR GADGETS LIMITED,SM,18806.0,CELLECOR,CELLECOR GADGETS LIMITED,,,,
INE0ON201012,SSFL,SRIVARI SPICES N FOODS L,SM,18056.0,SSFL,SRIVARI SPICES N FOODS L,,,,
INE0ON220012,SSFL-RE,SRIVARI SPICES N FOODS L,SM,25385.0,SSFL-RE,SRIVARI SPICES N FOODS L,,,,
INE0ONE01016,PROV,PROVENTUS AGROCOM LIMITED,SM,16483.0,PROV,PROVENTUS AGROCOM LIMITED,,,,
INE0ONG01011,NTPCGREEN,NTPC GREEN ENERGY LIMITED,BE,27178.0,NTPCGREEN,NTPC GREEN ENERGY LIMITED,NTPCGREEN,NTPC GREEN ENERGY LIMITED,B,544289.0
INE0OO201011,WOL3D,WOL 3D INDIA LIMITED,SM,25602.0,WOL3D,WOL 3D INDIA LIMITED,,,,
INE0OPA01019,DBEIL,DEEPAK BUILDERS & ENG I L,BE,25894.0,DBEIL,DEEPAK BUILDERS & ENG I L,DBEIL,Deepak Builders and Engineers,B,544276.0
INE0OPC01015,INM,INTERIORS & MORE LIMITED,SM,22770.0,INM,INTERIORS & MORE LIMITED,,,,
INE0OPS01011,OLIL,ONECLICK LOGISTICS IND L,SM,19386.0,OLIL,ONECLICK LOGISTICS IND L,,,,
INE0ORA01015,COSMICCRF,Cosmic CRF Limited,,,,,COSMICCRF,Cosmic CRF Limited,M,543928.0
INE0ORS01017,PENTAGON,PENTAGON RUBBER LIMITED,SM,17132.0,PENTAGON,PENTAGON RUBBER LIMITED,,,,
INE0OSJ01014,VINSYS,VINSYS IT SERVICES IND LT,SM,17898.0,VINSYS,VINSYS IT SERVICES IND LT,,,,
INE0OUS01011,SHENTRA,SHENTRACON CHEMICALS LTD.,,,,,SHENTRA,SHENTRACON CHEMICALS LTD.,P,530757.0
INE0OUT01019,ORIANA,ORIANA POWER LIMITED,SM,17882.0,ORIANA,ORIANA POWER LIMITED,,,,
INE0OUW01013,DURLAX,DURLAX TOP SURFACE LTD,SM,24164.0,DURLAX,DURLAX TOP SURFACE LTD,,,,
INE0OV601013,EMSLIMITED,EMS LIMITED,BE,18600.0,EMSLIMITED,EMS LIMITED,EMSLIMITED,EMS LIMITED,B,543983.0
INE0OVI01010,SANGANI,SANGANI HOSPITALS LIMITED,SM,18035.0,SANGANI,SANGANI HOSPITALS LIMITED,,,,
INE0OWC01011,KHAZANCHI,Khazanchi Jewellers Limited,,,,,KHAZANCHI,Khazanchi Jewellers Limited,M,543953.0
INE0OWX01025,KEL,KUNDAN EDIFICE LIMITED,SM,18708.0,KEL,KUNDAN EDIFICE LIMITED,,,,
INE0OXV01027,TUNWAL,TUNWAL E-MOTORS LIMITED,SM,24520.0,TUNWAL,TUNWAL E-MOTORS LIMITED,,,,
